Date,EURUSD=X,GLD,IEF,^GSPC
2015-12-03,1.0613007545471191,101.76000213623047,84.1926498413086,2049.6201171875
2015-12-04,1.0915957689285278,104.0199966430664,84.50419616699219,2091.68994140625
2015-12-07,1.0883997678756714,102.66999816894531,84.77584838867188,2077.070068359375
2015-12-08,1.0834001302719116,102.83999633789062,84.82379150390625,2063.590087890625
2015-12-09,1.0893957614898682,102.63999938964844,84.9516372680664,2047.6199951171875
2015-12-10,1.1017948389053345,102.55000305175781,84.76789855957031,2052.22998046875
2015-12-11,1.0948106050491333,103.11000061035156,85.44696044921875,2012.3699951171875
2015-12-14,1.0983941555023193,101.79000091552734,84.81578826904297,2021.93994140625
2015-12-15,1.0992997884750366,101.5199966430664,84.60010528564453,2043.4100341796875
2015-12-16,1.0936251878738403,102.75,84.37641143798828,2073.070068359375
2015-12-17,1.087453007698059,100.5,84.72792053222656,2041.8900146484375
2015-12-18,1.0844104290008545,102.04000091552734,85.03155517578125,2005.550048828125
2015-12-21,1.0869920253753662,103.1500015258789,85.07149505615234,2021.1500244140625
2015-12-22,1.09129798412323,102.61000061035156,84.83177185058594,2038.969970703125
2015-12-23,1.0950024127960205,102.30999755859375,84.6400375366211,2064.2900390625
2015-12-24,1.0909169912338257,103.05000305175781,84.79530334472656,2060.989990234375
2015-12-28,1.0965994596481323,102.2699966430664,84.81126403808594,2056.5
2015-12-29,1.0975261926651,102.19999694824219,84.36320495605469,2078.360107421875
2015-12-30,1.0928006172180176,101.41999816894531,84.39521789550781,2063.360107421875
2015-12-31,1.093398094177246,101.45999908447266,84.49118041992188,2043.93994140625
2016-01-04,1.0853991508483887,102.88999938964844,84.8513412475586,2012.6600341796875
2016-01-05,1.0827549695968628,103.18000030517578,84.82728576660156,2016.7099609375
2016-01-06,1.0751993656158447,104.66999816894531,85.33939361572266,1990.260009765625
2016-01-07,1.0778998136520386,106.1500015258789,85.5234603881836,1943.0899658203125
2016-01-08,1.0925976037979126,105.68000030517578,85.73949432373047,1922.030029296875
2016-01-11,1.0941038131713867,104.73999786376953,85.4674301147461,1923.6700439453125
2016-01-12,1.0857999324798584,104.20999908447266,85.85147857666016,1938.6800537109375
2016-01-13,1.0843987464904785,104.72000122070312,86.18755340576172,1890.280029296875
2016-01-14,1.0886012315750122,103.0199966430664,86.01158905029297,1921.8399658203125
2016-01-15,1.085894227027893,104.08000183105469,86.4116439819336,1880.3299560546875
2016-01-19,1.0895025730133057,103.9800033569336,86.29960632324219,1881.3299560546875
2016-01-20,1.09129798412323,105.37000274658203,86.72376251220703,1859.3299560546875
2016-01-21,1.0877013206481934,105.48999786376953,86.5076904296875,1868.989990234375
2016-01-22,1.0862009525299072,105.0,86.31562805175781,1906.9000244140625
2016-01-25,1.079901933670044,106.08000183105469,86.60368347167969,1877.0799560546875
2016-01-26,1.0853049755096436,107.29000091552734,86.66767120361328,1903.6300048828125
2016-01-27,1.0864958763122559,107.69000244140625,86.73171997070312,1882.949951171875
2016-01-28,1.090798020362854,106.54000091552734,86.84374237060547,1893.3599853515625
2016-01-29,1.0936970710754395,106.94999694824219,87.3078384399414,1940.239990234375
2016-02-01,1.0825908184051514,108.05000305175781,87.10674285888672,1939.3800048828125
2016-02-02,1.0897282361984253,108.08999633789062,87.72374725341797,1903.030029296875
2016-02-03,1.0922038555145264,109.25,87.62761688232422,1912.530029296875
